home_name,home_q1,home_q2,home_q3,home_q4,home_final,away_name,away_q1,away_q2,away_q3,away_q4,away_final,year,week
Pittsburgh,6,6,0,7,19,Seattle,3,2,0,7,12,2020,13
Pittsburgh,6,6,0,7,19,Green Bay,0,14,6,10,30,2020,13
Pittsburgh,6,6,0,7,19,Los Angeles,0,0,0,0,0,2020,13
Pittsburgh,6,6,0,7,19,Kansas City,3,3,10,3,19,2020,13
Pittsburgh,6,6,0,7,19,Pittsburgh,0,14,0,3,17,2020,13
Pittsburgh,6,6,0,7,19,San Francisco,7,0,10,7,24,2020,13
Pittsburgh,6,6,0,7,19,Baltimore,7,10,7,10,34,2020,13
L.A. Rams,10,7,7,0,24,New England,0,3,0,0,3,2020,14
N.Y. Giants,0,0,7,0,7,Arizona,3,10,7,6,26,2020,14
Chicago,7,23,3,3,36,Houston,0,7,0,0,7,2020,14
Cincinnati,0,7,0,0,7,Dallas,10,7,3,10,30,2020,14
Carolina,0,7,3,17,27,Denver,6,7,12,7,32,2020,14
Miami,7,3,0,17,27,Kansas City,0,14,16,3,33,2020,14
Tampa Bay,0,17,6,3,26,Minnesota,0,6,8,0,14,2020,14
Jacksonville,0,3,7,0,10,Tennessee,7,10,14,0,31,2020,14
Las Vegas,7,7,6,7,27,Indianapolis,10,10,7,17,44,2020,14
Seattle,7,16,14,3,40,N.Y. Jets,3,0,0,0,3,2020,14
Detroit,7,7,0,10,24,Green Bay,7,7,7,10,31,2020,14
Los Angeles,7,3,7,3,20,Atlanta,7,10,0,0,17,2020,14
Philadelphia,0,17,0,7,24,New Orleans,0,0,14,7,21,2020,14
San Francisco,7,0,0,8,15,Washington,0,13,10,0,23,2020,14
Buffalo,0,9,14,3,26,Pittsburgh,0,7,0,8,15,2020,14
Cleveland,7,7,6,22,42,Baltimore,7,14,13,13,47,2020,14
Las Vegas,3,7,7,7,27,Los Angeles,7,10,7,0,30,2020,15
Denver,0,13,0,6,19,Buffalo,7,14,17,10,48,2020,15
Green Bay,7,14,0,3,24,Carolina,3,0,7,6,16,2020,15
Baltimore,9,17,7,7,40,Jacksonville,0,0,7,7,14,2020,15
Minnesota,7,3,10,7,27,Chicago,10,10,7,6,33,2020,15
Dallas,14,3,7,17,41,San Francisco,7,7,10,9,33,2020,15
Indianapolis,14,0,3,10,27,Houston,0,10,3,7,20,2020,15
Miami,0,0,7,15,22,New England,0,6,3,3,12,2020,15
Washington,0,3,0,12,15,Seattle,3,10,7,0,20,2020,15
Atlanta,7,10,7,3,27,Tampa Bay,0,0,21,10,31,2020,15
Tennessee,14,10,0,22,46,Detroit,7,8,3,7,25,2020,15
Arizona,16,10,0,7,33,Philadelphia,0,20,6,0,26,2020,15
L.A. Rams,0,3,7,10,20,N.Y. Jets,7,6,10,0,23,2020,15
New Orleans,0,9,6,14,29,Kansas City,7,7,7,11,32,2020,15
N.Y. Giants,3,0,0,3,6,Cleveland,0,13,0,7,20,2020,15
Cincinnati,3,14,0,10,27,Pittsburgh,0,0,10,7,17,2020,15
New Orleans,14,10,7,21,52,Minnesota,7,7,13,6,33,2020,16
Detroit,0,0,7,0,7,Tampa Bay,13,21,13,0,47,2020,16
Arizona,3,3,0,6,12,San Francisco,7,0,7,6,20,2020,16
Las Vegas,7,6,3,9,25,Miami,3,3,7,13,26,2020,16
Baltimore,14,6,0,7,27,N.Y. Giants,0,3,3,7,13,2020,16
Jacksonville,3,7,0,7,17,Chicago,7,6,21,7,41,2020,16
Houston,3,7,14,7,31,Cincinnati,7,3,14,13,37,2020,16
Kansas City,0,7,0,10,17,Atlanta,0,7,0,7,14,2020,16
N.Y. Jets,7,6,7,3,23,Cleveland,3,0,7,6,16,2020,16
Pittsburgh,0,7,7,14,28,Indianapolis,7,14,3,0,24,2020,16
Washington,0,3,3,7,13,Carolina,6,14,0,0,20,2020,16
Los Angeles,3,10,0,6,19,Denver,0,0,3,13,16,2020,16
Dallas,3,17,10,7,37,Philadelphia,14,3,0,0,17,2020,16
Seattle,0,6,7,7,20,L.A. Rams,3,3,0,3,9,2020,16
Green Bay,6,13,14,7,40,Tennessee,0,7,7,0,14,2020,16
New England,3,6,0,0,9,Buffalo,3,21,7,7,38,2020,16
Cincinnati,0,3,0,0,3,Baltimore,10,7,21,0,38,2020,17
Buffalo,0,28,7,21,56,Miami,3,3,7,13,26,2020,17
Cleveland,7,3,7,7,24,Pittsburgh,0,6,3,13,22,2020,17
Detroit,6,10,13,6,35,Minnesota,7,14,10,6,37,2020,17
New England,7,0,7,14,28,N.Y. Jets,0,7,7,0,14,2020,17
N.Y. Giants,6,14,0,3,23,Dallas,3,6,7,3,19,2020,17
Tampa Bay,10,13,0,21,44,Atlanta,3,7,10,7,27,2020,17
Chicago,7,6,3,0,16,Green Bay,0,21,0,14,35,2020,17
Indianapolis,10,10,0,8,28,Jacksonville,0,7,7,0,14,2020,17
Denver,10,0,6,15,31,Las Vegas,3,14,0,15,32,2020,17
Kansas City,7,7,0,7,21,Los Angeles,7,17,7,7,38,2020,17
L.A. Rams,0,12,3,3,18,Arizona,7,0,0,0,7,2020,17
Carolina,7,0,0,0,7,New Orleans,7,9,10,7,33,2020,17
San Francisco,0,3,6,14,23,Seattle,3,3,0,20,26,2020,17
Houston,3,6,19,10,38,Tennessee,3,14,14,10,41,2020,17
Philadelphia,0,14,0,0,14,Washington,10,7,0,3,20,2020,17
Tampa Bay,7,14,7,3,31,Dallas,7,9,10,3,29,2021,1
Tennessee,0,6,7,0,13,Arizona,10,14,14,0,38,2021,1
Carolina,0,16,0,3,19,N.Y. Jets,0,0,8,6,14,2021,1
Cincinnati,0,14,7,3,27,Minnesota,0,7,7,10,24,2021,1
Houston,14,13,7,3,37,Jacksonville,0,7,7,7,21,2021,1
Washington,3,6,7,0,16,Los Angeles,7,6,0,7,20,2021,1
Atlanta,3,3,0,0,6,Philadelphia,7,8,7,10,32,2021,1
Buffalo,3,7,0,6,16,Pittsburgh,0,0,6,17,23,2021,1
Detroit,0,10,7,16,33,San Francisco,7,24,7,3,41,2021,1
Indianapolis,3,7,0,6,16,Seattle,7,14,0,7,28,2021,1
N.Y. Giants,0,7,0,6,13,Denver,0,10,7,10,27,2021,1
Kansas City,3,7,10,13,33,Cleveland,8,14,0,7,29,2021,1
New England,0,10,3,3,16,Miami,7,3,7,0,17,2021,1
New Orleans,3,14,7,14,38,Green Bay,0,3,0,0,3,2021,1
L.A. Rams,10,3,14,7,34,Chicago,0,7,7,0,14,2021,1
Las Vegas,0,10,0,17,33,Baltimore,7,7,3,10,27,2021,1
Washington,0,14,3,13,30,N.Y. Giants,7,3,10,9,29,2021,2
Miami,0,0,0,0,0,Buffalo,14,0,7,14,35,2021,2
Carolina,7,10,0,9,26,New Orleans,0,0,0,7,7,2021,2
Chicago,7,0,0,13,20,Cincinnati,0,0,3,14,17,2021,2
Cleveland,7,7,10,7,31,Houston,7,7,0,7,21,2021,2
Jacksonville,7,0,0,6,13,Denver,3,7,10,3,23,2021,2
Pittsburgh,0,7,0,10,17,Las Vegas,3,6,7,10,26,2021,2
Indianapolis,0,6,8,10,24,L.A. Rams,7,3,7,10,27,2021,2
N.Y. Jets,0,3,0,3,6,New England,10,3,9,3,25,2021,2
Philadelphia,3,0,0,8,11,San Francisco,0,7,0,10,17,2021,2
Arizona,7,17,7,3,34,Minnesota,14,9,7,3,33,2021,2
Tampa Bay,7,14,7,20,48,Atlanta,0,10,15,0,25,2021,2
Los Angeles,3,8,3,3,17,Dallas,14,0,0,6,20,2021,2
Seattle,3,21,0,6,30,Tennessee,3,6,7,14,33,2021,2
Baltimore,7,10,7,12,36,Kansas City,14,7,14,0,35,2021,2
Green Bay,7,7,14,7,35,Detroit,7,10,0,0,17,2021,2
Houston,0,6,0,3,9,Carolina,7,0,7,10,24,2021,3
Jacksonville,0,13,6,0,19,Arizona,7,0,17,7,31,2021,3
N.Y. Giants,3,3,0,8,14,Atlanta,0,7,0,10,17,2021,3
Detroit,0,0,7,10,17,Baltimore,0,10,6,3,19,2021,3
Buffalo,7,20,9,7,43,Washington,0,14,0,7,21,2021,3
Pittsburgh,0,7,0,3,10,Cincinnati,7,7,10,0,24,2021,3
Cleveland,0,10,3,13,26,Chicago,3,0,3,0,6,2021,3
Kansas City,0,3,14,7,24,Los Angeles,0,14,0,16,30,2021,3
New England,0,3,3,7,13,New Orleans,7,7,7,7,28,2021,3
Tennessee,7,7,0,11,25,Indianapolis,0,10,3,3,16,2021,3
Denver,7,10,3,6,26,N.Y. Jets,0,0,0,0,0,2021,3
Las Vegas,2,10,7,6,31,Miami,14,0,0,11,28,2021,3
L.A. Rams,0,14,17,3,34,Tampa Bay,0,7,10,7,24,2021,3
Minnesota,7,14,3,6,30,Seattle,10,7,0,0,17,2021,3
San Francisco,0,7,7,14,28,Green Bay,10,7,0,13,30,2021,3
Dallas,14,6,7,14,41,Philadelphia,7,0,7,7,21,2021,3
Cincinnati,0,0,14,10,24,Jacksonville,7,7,0,7,21,2021,4
Buffalo,7,9,3,21,40,Houston,0,0,0,0,0,2021,4
Chicago,7,7,10,0,24,Detroit,0,0,7,7,14,2021,4
Minnesota,7,0,0,0,7,Cleveland,0,11,0,3,14,2021,4
Dallas,7,6,20,3,36,Carolina,7,7,0,14,28,2021,4
Miami,3,0,0,14,17,Indianapolis,0,7,10,10,27,2021,4
Philadelphia,10,3,3,14,30,Kansas City,7,14,7,14,42,2021,4
New Orleans,0,7,7,7,21,N.Y. Giants,0,7,3,11,27,2021,4
N.Y. Jets,0,7,3,14,27,Tennessee,3,6,0,15,24,2021,4
Atlanta,3,14,6,7,30,Washington,0,13,9,12,34,2021,4
L.A. Rams,10,3,0,7,20,Arizona,7,17,10,3,37,2021,4
San Francisco,7,0,6,8,21,Seattle,0,7,14,7,28,2021,4
Denver,0,7,0,0,7,Baltimore,0,17,0,6,23,2021,4
Green Bay,0,17,10,0,27,Pittsburgh,7,3,0,7,17,2021,4
New England,0,7,0,10,17,Tampa Bay,3,3,7,6,19,2021,4
Los Angeles,7,14,0,7,28,Las Vegas,0,0,14,0,14,2021,4
Seattle,0,7,0,10,17,L.A. Rams,0,3,13,10,26,2021,5
Atlanta,10,10,0,7,27,N.Y. Jets,0,3,6,11,20,2021,5
Cincinnati,7,7,0,8,22,Green Bay,0,16,3,3,25,2021,5
Minnesota,3,10,0,6,19,Detroit,3,3,0,11,17,2021,5
Houston,6,9,7,0,22,New England,0,9,6,10,25,2021,5
Washington,6,7,3,6,22,New Orleans,7,13,0,13,33,2021,5
Carolina,10,5,0,3,18,Philadelphia,3,3,7,8,21,2021,5
Pittsburgh,7,10,7,3,27,Denver,3,3,0,13,19,2021,5
Tampa Bay,7,17,0,21,45,Miami,10,0,7,0,17,2021,5
Jacksonville,6,7,0,6,19,Tennessee,7,17,7,6,37,2021,5
Las Vegas,3,0,0,6,9,Chicago,0,14,0,6,20,2021,5
Los Angeles,7,6,8,26,47,Cleveland,3,17,7,15,42,2021,5
Arizona,7,3,0,7,17,San Francisco,0,0,7,3,10,2021,5
Dallas,3,14,10,17,44,N.Y. Giants,0,10,3,7,20,2021,5
Kansas City,3,10,0,7,20,Buffalo,7,17,7,7,38,2021,5
Baltimore,0,3,6,16,31,Indianapolis,7,3,12,3,25,2021,5
Baltimore,0,3,6,16,31,Indianapolis,7,3,12,3,25,2021,6
Baltimore,0,3,6,16,31,Indianapolis,7,3,12,3,25,2021,7
Baltimore,0,3,6,16,31,Arizona,7,0,7,7,21,2021,8
Baltimore,0,3,6,16,31,Buffalo,3,0,7,16,26,2021,8
Baltimore,0,3,6,16,31,Atlanta,3,7,0,3,13,2021,8
Baltimore,0,3,6,16,31,Houston,0,0,0,22,22,2021,8
Baltimore,0,3,6,16,31,N.Y. Jets,7,7,3,17,34,2021,8
Baltimore,0,3,6,16,31,Detroit,0,0,0,6,6,2021,8
Baltimore,0,3,6,16,31,Cleveland,3,0,7,0,10,2021,8
Baltimore,0,3,6,16,31,Chicago,3,10,3,6,22,2021,8
Baltimore,0,3,6,16,31,Indianapolis,14,3,7,7,31,2021,8
Baltimore,0,3,6,16,31,Los Angeles,7,7,3,7,24,2021,8
Baltimore,0,3,6,16,31,Seattle,7,10,7,7,31,2021,8
Baltimore,0,3,6,16,31,Denver,0,10,0,7,17,2021,8
Baltimore,0,3,6,16,31,New Orleans,7,9,7,13,36,2021,8
Baltimore,0,3,6,16,31,Minnesota,7,3,3,3,16,2021,8
Baltimore,0,3,6,16,31,Kansas City,7,7,0,6,20,2021,8
Baltimore,0,3,6,16,31,Kansas City,7,7,0,6,20,2021,9
Baltimore,0,3,6,16,31,Kansas City,7,7,0,6,20,2021,10
Baltimore,0,3,6,16,31,Atlanta,0,0,0,0,0,2021,11
Baltimore,0,3,6,16,31,Chicago,0,0,7,6,13,2021,11
Baltimore,0,3,6,16,31,Cleveland,0,13,0,0,13,2021,11
Baltimore,0,3,6,16,31,Tennessee,0,0,6,7,13,2021,11
Baltimore,0,3,6,16,31,Buffalo,0,7,0,8,15,2021,11
Baltimore,0,3,6,16,31,N.Y. Jets,7,0,7,3,17,2021,11
Baltimore,0,3,6,16,31,Minnesota,9,7,7,11,34,2021,11
Baltimore,0,3,6,16,31,Philadelphia,14,13,6,7,40,2021,11
Baltimore,0,3,6,16,31,Jacksonville,0,3,0,7,10,2021,11
Baltimore,0,3,6,16,31,Carolina,7,7,0,7,21,2021,11
Baltimore,0,3,6,16,31,Las Vegas,3,3,0,7,13,2021,11
Baltimore,0,3,6,16,31,Seattle,0,6,0,7,13,2021,11
Baltimore,0,3,6,16,31,Kansas City,9,7,3,0,19,2021,11
Baltimore,0,3,6,16,31,Los Angeles,7,10,10,14,41,2021,11
Baltimore,0,3,6,16,31,Tampa Bay,7,10,10,3,30,2021,11
Baltimore,0,3,6,16,31,Detroit,7,0,7,0,14,2021,12
Baltimore,0,3,6,16,31,Dallas,6,7,6,14,33,2021,12
Baltimore,0,3,6,16,31,New Orleans,0,0,0,6,6,2021,12
Baltimore,0,3,6,16,31,Jacksonville,0,3,8,3,14,2021,12
Baltimore,0,3,6,16,31,Cincinnati,10,21,3,7,41,2021,12
Baltimore,0,3,6,16,31,Miami,7,14,6,6,33,2021,12
Baltimore,0,3,6,16,31,New England,7,9,10,10,36,2021,12
Baltimore,0,3,6,16,31,N.Y. Giants,3,0,7,3,13,2021,12
Baltimore,0,3,6,16,31,Houston,0,14,0,0,14,2021,12
Baltimore,0,3,6,16,31,Indianapolis,3,21,0,7,31,2021,12
Baltimore,0,3,6,16,31,Denver,7,7,0,14,28,2021,12
Baltimore,0,3,6,16,31,Green Bay,7,13,16,0,36,2021,12
Baltimore,0,3,6,16,31,San Francisco,7,7,20,0,34,2021,12
Baltimore,0,3,6,16,31,Baltimore,3,3,7,3,16,2021,12
Baltimore,0,3,6,16,31,Washington,3,6,8,0,17,2021,12
Baltimore,0,3,6,16,31,Washington,3,6,8,0,17,2021,13
Baltimore,0,3,6,16,31,Washington,3,6,8,0,17,2021,14
Los Angeles,0,14,0,14,28,Kansas City,7,3,3,15,34,2021,15
Indianapolis,14,3,3,7,27,New England,0,0,0,17,17,2021,15
Buffalo,0,17,7,7,31,Carolina,0,8,0,6,14,2021,15
N.Y. Giants,3,0,3,0,6,Dallas,6,9,6,0,21,2021,15
Detroit,3,14,7,6,30,Arizona,0,0,6,6,12,2021,15
Jacksonville,3,7,3,3,16,Houston,14,6,3,7,30,2021,15
Miami,0,10,7,14,31,N.Y. Jets,10,7,0,7,24,2021,15
Pittsburgh,0,3,7,9,19,Tennessee,10,3,0,0,13,2021,15
Denver,0,3,7,0,10,Cincinnati,3,3,9,0,15,2021,15
San Francisco,3,14,14,0,31,Atlanta,3,7,3,0,13,2021,15
Baltimore,7,7,3,13,30,Green Bay,0,14,7,10,31,2021,15
Tampa Bay,0,0,0,0,0,New Orleans,3,3,0,3,9,2021,15
Cleveland,0,0,7,7,14,Las Vegas,7,3,0,6,16,2021,15
Chicago,0,3,0,6,9,Minnesota,7,3,7,0,17,2021,15
L.A. Rams,3,0,7,10,20,Seattle,0,3,7,0,10,2021,15
Philadelphia,0,10,10,7,27,Washington,10,0,0,7,17,2021,15
Tennessee,0,0,10,10,20,San Francisco,7,3,0,7,17,2021,16
Green Bay,7,14,3,0,24,Cleveland,6,6,3,7,22,2021,16
Arizona,6,0,7,3,16,Indianapolis,7,5,3,7,22,2021,16
Atlanta,0,10,3,7,20,Detroit,3,7,3,3,16,2021,16
New England,0,7,7,7,21,Buffalo,7,10,3,13,33,2021,16
Cincinnati,10,21,3,7,41,Baltimore,7,7,0,7,21,2021,16
Houston,7,10,0,24,41,Los Angeles,6,6,3,14,29,2021,16
Minnesota,0,3,10,10,23,L.A. Rams,7,6,7,10,30,2021,16
N.Y. Jets,6,7,3,10,26,Jacksonville,3,9,3,6,21,2021,16
Philadelphia,0,3,17,14,34,N.Y. Giants,0,3,0,7,10,2021,16
Carolina,3,3,0,0,6,Tampa Bay,7,12,10,3,32,2021,16
Seattle,7,10,7,0,24,Chicago,0,7,7,11,25,2021,16
Kansas City,14,9,7,6,36,Pittsburgh,0,0,3,7,10,2021,16
Las Vegas,0,7,7,3,17,Denver,0,13,0,0,13,2021,16
Dallas,21,21,7,7,56,Washington,0,7,0,7,14,2021,16
New Orleans,0,3,0,0,3,Miami,10,0,7,3,20,2021,16
Buffalo,14,0,8,7,29,Atlanta,2,13,0,0,15,2021,17
Chicago,14,8,7,0,29,N.Y. Giants,0,3,0,0,3,2021,17
Cincinnati,7,10,7,10,34,Kansas City,14,14,0,3,31,2021,17
Indianapolis,0,10,7,3,20,Las Vegas,7,6,0,10,23,2021,17
Baltimore,7,6,3,3,19,L.A. Rams,0,7,0,13,20,2021,17
New England,7,21,13,9,50,Jacksonville,3,0,0,7,10,2021,17
Washington,10,6,0,0,16,Philadelphia,0,7,7,6,20,2021,17
N.Y. Jets,7,10,7,0,24,Tampa Bay,7,3,7,11,28,2021,17
Tennessee,7,10,0,17,34,Miami,0,3,0,0,3,2021,17
Los Angeles,7,10,3,14,34,Denver,0,3,0,10,13,2021,17
San Francisco,0,3,7,13,23,Houston,0,7,0,0,7,2021,17
Dallas,0,7,0,15,22,Arizona,3,10,9,3,25,2021,17
New Orleans,3,6,3,6,18,Carolina,3,7,0,0,10,2021,17
Seattle,10,21,7,13,51,Detroit,0,7,15,7,29,2021,17
Green Bay,3,17,10,7,37,Minnesota,0,3,7,0,10,2021,17
Pittsburgh,0,10,3,13,26,Cleveland,0,0,7,7,14,2021,17
L.A. Rams,0,10,0,0,10,Buffalo,7,3,7,14,31,2022,1
N.Y. Jets,0,3,0,6,9,Baltimore,3,7,14,0,24,2022,1
Chicago,0,0,7,12,19,San Francisco,0,7,3,0,10,2022,1
Carolina,0,7,0,17,24,Cleveland,0,17,3,6,26,2022,1
Houston,0,10,10,0,20,Indianapolis,3,0,0,17,20,2022,1
Miami,3,14,3,0,20,New England,0,0,7,0,7,2022,1
Atlanta,3,13,7,3,26,New Orleans,7,0,3,17,27,2022,1
Detroit,7,7,7,14,35,Philadelphia,0,24,14,0,38,2022,1
Cincinnati,3,3,8,6,20,Pittsburgh,10,7,0,3,23,2022,1
Washington,7,7,0,14,28,Jacksonville,3,0,9,10,22,2022,1
Arizona,0,7,0,14,21,Kansas City,14,9,14,7,44,2022,1
Los Angeles,3,14,7,0,24,Las Vegas,3,0,10,6,19,2022,1
Minnesota,7,10,3,3,23,Green Bay,0,0,7,0,7,2022,1
Tennessee,7,6,7,0,20,N.Y. Giants,0,0,13,8,21,2022,1
Dallas,3,0,0,0,3,Tampa Bay,6,6,7,0,19,2022,1
Seattle,7,10,0,0,17,Denver,3,10,0,3,16,2022,1
Kansas City,0,7,7,13,27,Los Angeles,3,7,7,7,24,2022,2
Detroit,12,10,7,7,36,Washington,0,0,15,12,27,2022,2
Jacksonville,7,10,7,0,24,Indianapolis,0,0,0,0,0,2022,2
Baltimore,7,21,7,3,38,Miami,0,7,7,28,42,2022,2
Pittsburgh,0,3,3,8,14,New England,3,7,7,0,17,2022,2
N.Y. Giants,6,0,7,6,19,Carolina,0,6,7,3,16,2022,2
Cleveland,7,7,3,13,30,N.Y. Jets,0,14,0,17,31,2022,2
New Orleans,3,0,0,7,10,Tampa Bay,0,0,3,17,20,2022,2
L.A. Rams,7,14,7,3,31,Atlanta,0,3,7,17,27,2022,2
San Francisco,6,14,0,7,27,Seattle,0,0,7,0,7,2022,2
Las Vegas,7,13,3,0,23,Arizona,0,0,7,16,29,2022,2
Dallas,14,3,0,3,20,Cincinnati,3,0,6,8,17,2022,2
Denver,3,3,0,10,16,Houston,3,3,3,0,9,2022,2
Green Bay,3,21,0,3,27,Chicago,7,0,3,0,10,2022,2
Buffalo,7,10,24,0,41,Tennessee,7,0,0,0,7,2022,2
Philadelphia,7,17,0,0,24,Minnesota,0,7,0,0,7,2022,2
Cleveland,7,6,3,13,29,Pittsburgh,0,14,0,3,17,2022,3
New England,0,13,7,6,26,Baltimore,7,7,17,6,37,2022,3
Carolina,7,6,0,9,22,New Orleans,0,0,0,14,14,2022,3
Chicago,10,3,7,3,23,Houston,7,7,6,0,20,2022,3
N.Y. Jets,6,3,3,0,12,Cincinnati,14,6,7,0,27,2022,3
Indianapolis,7,3,3,7,20,Kansas City,6,8,3,0,17,2022,3
Miami,7,7,0,7,21,Buffalo,7,7,3,2,19,2022,3
Minnesota,0,14,0,14,28,Detroit,7,7,10,0,24,2022,3
Washington,0,0,0,8,8,Philadelphia,0,24,0,0,24,2022,3
Tennessee,7,17,0,0,24,Las Vegas,3,7,3,9,22,2022,3
Los Angeles,0,7,3,0,10,Jacksonville,0,16,15,7,38,2022,3
Seattle,10,10,3,0,23,Atlanta,10,7,10,0,27,2022,3
Tampa Bay,3,0,3,6,12,Green Bay,7,7,0,0,14,2022,3
Arizona,0,6,3,3,12,L.A. Rams,10,3,7,0,20,2022,3
Denver,0,3,2,6,11,San Francisco,7,0,0,3,10,2022,3
N.Y. Giants,0,3,10,3,16,Dallas,3,3,7,10,23,2022,3
Cincinnati,7,7,0,13,27,Miami,3,9,3,0,15,2022,4
New Orleans,0,7,7,11,25,Minnesota,7,6,3,12,28,2022,4
Atlanta,10,0,0,13,23,Cleveland,0,10,3,7,20,2022,4
Baltimore,14,6,0,0,20,Buffalo,3,7,10,3,23,2022,4
Dallas,3,9,3,10,25,Washington,0,7,3,0,10,2022,4
Houston,0,7,7,10,24,Los Angeles,7,20,0,7,34,2022,4
N.Y. Giants,7,7,3,3,20,Chicago,6,3,3,0,12,2022,4
Pittsburgh,0,6,7,7,20,N.Y. Jets,3,7,0,14,24,2022,4
Philadelphia,0,20,0,9,29,Jacksonville,14,0,0,7,21,2022,4
Detroit,6,9,8,22,45,Seattle,14,10,14,10,48,2022,4
Indianapolis,0,10,7,0,17,Tennessee,14,10,0,0,24,2022,4
Carolina,0,10,0,6,16,Arizona,0,3,7,16,26,2022,4
Green Bay,0,7,10,7,27,New England,3,7,7,7,24,2022,4
Las Vegas,3,16,3,10,32,Denver,7,9,0,7,23,2022,4
Tampa Bay,3,14,7,7,31,Kansas City,14,14,10,3,41,2022,4
San Francisco,7,7,0,10,24,L.A. Rams,3,3,3,0,9,2022,4
Denver,3,3,3,0,9,Indianapolis,0,3,3,3,12,2022,5
Green Bay,10,10,0,2,22,N.Y. Giants,3,7,3,14,27,2022,5
Buffalo,10,21,0,7,38,Pittsburgh,3,0,0,0,3,2022,5
Jacksonville,3,3,0,0,6,Houston,0,6,0,7,13,2022,5
Cleveland,14,7,7,0,28,Los Angeles,3,14,10,3,30,2022,5
Minnesota,7,14,0,8,29,Chicago,3,7,9,3,22,2022,5
New England,3,13,10,3,29,Detroit,0,0,0,0,0,2022,5
New Orleans,3,14,14,8,39,Seattle,10,9,0,13,32,2022,5
N.Y. Jets,5,14,0,21,40,Miami,0,14,3,0,17,2022,5
Tampa Bay,0,13,8,0,21,Atlanta,0,0,0,15,15,2022,5
Washington,3,7,7,0,17,Tennessee,7,7,7,0,21,2022,5
Carolina,0,3,9,3,15,San Francisco,7,10,7,13,37,2022,5
L.A. Rams,3,7,0,0,10,Dallas,9,7,3,3,22,2022,5
Arizona,0,10,0,7,17,Philadelphia,7,7,3,3,20,2022,5
Baltimore,3,7,3,6,19,Cincinnati,0,10,0,7,17,2022,5
Kansas City,0,10,14,6,30,Las Vegas,7,13,0,9,29,2022,5
Kansas City,0,10,14,6,30,Las Vegas,7,13,0,9,29,2022,6
Kansas City,0,10,14,6,30,Las Vegas,7,13,0,9,29,2022,7
Kansas City,0,10,14,6,30,Tampa Bay,10,0,0,12,22,2022,8
Kansas City,0,10,14,6,30,Jacksonville,7,3,0,7,17,2022,8
Kansas City,0,10,14,6,30,Atlanta,0,14,7,13,37,2022,8
Kansas City,0,10,14,6,30,Dallas,14,14,14,7,49,2022,8
Kansas City,0,10,14,6,30,Detroit,14,13,0,0,27,2022,8
Kansas City,0,10,14,6,30,Minnesota,7,7,14,6,34,2022,8
Kansas City,0,10,14,6,30,N.Y. Jets,3,7,0,7,17,2022,8
Kansas City,0,10,14,6,30,New Orleans,7,10,7,0,24,2022,8
Kansas City,0,10,14,6,30,Philadelphia,7,14,7,7,35,2022,8
Kansas City,0,10,14,6,30,Houston,0,3,0,7,10,2022,8
Kansas City,0,10,14,6,30,Indianapolis,0,3,3,10,16,2022,8
Kansas City,0,10,14,6,30,L.A. Rams,7,7,0,0,14,2022,8
Kansas City,0,10,14,6,30,Seattle,0,10,3,14,27,2022,8
Kansas City,0,10,14,6,30,Buffalo,7,17,3,0,27,2022,8
Kansas City,0,10,14,6,30,Cleveland,0,11,14,7,32,2022,8
Kansas City,0,10,14,6,30,Cleveland,0,11,14,7,32,2022,9
Kansas City,0,10,14,6,30,Cleveland,0,11,14,7,32,2022,10
Kansas City,0,10,14,6,30,Cleveland,0,11,14,7,32,2022,11
Detroit,7,7,0,11,25,Buffalo,7,10,2,9,28,2022,12
Dallas,0,7,14,7,28,N.Y. Giants,3,10,0,7,20,2022,12
Minnesota,7,9,7,10,33,New England,10,6,10,0,26,2022,12
Carolina,7,3,7,6,23,Denver,0,3,0,7,10,2022,12
Tennessee,0,10,3,3,16,Cincinnati,0,10,3,7,20,2022,12
Cleveland,10,0,0,7,23,Tampa Bay,7,3,7,0,17,2022,12
Jacksonville,0,10,0,18,28,Baltimore,6,3,3,15,27,2022,12
Miami,10,20,0,0,30,Houston,0,0,6,9,15,2022,12
N.Y. Jets,7,10,14,0,31,Chicago,3,7,0,0,10,2022,12
Washington,7,3,6,3,19,Atlanta,3,7,3,0,13,2022,12
Seattle,10,10,7,7,34,Las Vegas,7,17,3,7,40,2022,12
Arizona,7,10,0,7,24,Los Angeles,0,14,3,8,25,2022,12
Kansas City,7,6,7,6,26,L.A. Rams,0,3,0,7,10,2022,12
San Francisco,3,7,3,0,13,New Orleans,0,0,0,0,0,2022,12
Philadelphia,13,14,7,6,40,Green Bay,14,6,3,10,33,2022,12
Indianapolis,0,3,14,0,17,Pittsburgh,3,13,0,8,24,2022,12
Indianapolis,0,3,14,0,17,New England,7,0,0,3,10,2022,13
Indianapolis,0,3,14,0,17,Baltimore,0,3,0,7,10,2022,13
Indianapolis,0,3,14,0,17,Houston,3,2,3,6,14,2022,13
Indianapolis,0,3,14,0,17,Detroit,14,9,7,10,40,2022,13
Indianapolis,0,3,14,0,17,Chicago,10,6,3,0,19,2022,13
Indianapolis,0,3,14,0,17,Minnesota,3,17,0,7,27,2022,13
Indianapolis,0,3,14,0,17,N.Y. Giants,0,13,7,0,20,2022,13
Indianapolis,0,3,14,0,17,Philadelphia,7,14,7,7,35,2022,13
Indianapolis,0,3,14,0,17,Atlanta,0,6,7,3,16,2022,13
